publishedTimeText,simpleText,votes,author,isReply,isHearted,isPinned,isPaid,paidAmount,isSponsor,sponsorshipMonths
1 month ago,Abang nya natsuki,3,@sitizumaroh2014,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,yusukee kasii tau mama mega buat settingin kameranyaa??,4,@virgiazalzabilla6182,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"main lagiiii yusuke, pas natsuki ulang tahun",3,@rovelyn03,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Inget Yusuke loh si natsuki ?,0,@debbyratnadewi8641,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Natsuki sayang Yusuke kayak nya... Udah kayak anak pertama...,2,@debbyratnadewi8641,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Main lg dongg,0,@lerindasalma7013,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,main lagi kapan om,0,@indry_lala9596,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago, @SKZK_YUSUKE  ini gemes amat sii typingannya wkwk,0,@mutiafayza575,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"ditunggu main barengnya lagii, sama ajak waseda boys lainnyaa ?? seringg” jengukin umma papa nya yaa yusuke anak bungsu ???? WKWKWK",0,@bellanabillahakim7261,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago, @SKZK_YUSUKE  video kamu kapan up yusukeee,0,@tasyaputri8451,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Yusuke vlog nya ditunggu yaa.. kpn up ??,0,@omahjajan_navisa,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Aloo yusuke?,0,@elnoeraaa,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,kapan vlog colab kamu di up?,0,@bianxuy12,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,upp videooo kapannn yusukeee,0,@leadeleinahanna19,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Main lagi dong kk yusuke,0,@alviyanimeidya6437,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,ditunggu videomu masss,0,@oohnabilah,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Yusuke video kamu sama mas nat mana?? aku mau liat pov dari yusuke,0,@everyonevs,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Kamunya juga lucu jasuke??,0,@nabil5730,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,pacarnya ritsukii,0,@drd.lisaaa,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Main lagi dong om..,0,@dewiayulaksa9399,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,vlog nyaa mnaaa yusukeee,0,@ranymaryani2723,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago, @SKZK_YUSUKE  kata mas nats klo dia ulang tahun dia mau om yusuke dateng ikut rayain??,0,@Diana-yg6hh,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Eh ada kesayangannya baby ritsuki,0,@Khumaira-wr6ct,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago, @yrsfanny ,0,@ajengfebilianingtyas5616,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Resep tahu isi umma mega??

Isian tahu isi:
1. Ayam suwir
2. Kol
3. Wortel
4. Toge
5. Daun bawang

Bumbu isian tahu isi:
1. Bawnag putih
2. Bawang merah
3. Cabe keriting
4. Cabe rawit

Adonan kriuk
1. bawang putih 2
2. Ketumbar bubuk
3. Kunyit bubuk
4. Garam
5. Penyedap

6. Tepung terigu
7. Daun bawang
8. Baking soda",2051,@amaliaaptrs,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago, @amaliaaptrs  100 buat kamu ??,332,@Ueno_family,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago, @Ueno_family  100 yen atau 100 rupiah kak??,23,@croot777,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago, @Ueno_family  100 juta bisa kali umma,9,@amaliaaptrs,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Umma isiannya di kasi penyedap ndak,9,@user-py3yu6of1t,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago, @user-py3yu6of1t  iya dikasih seikhlasnya n micin jg .garam penyedap lada,40,@Ueno_family,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago, @Ueno_family umma dikasih tepung beras dikit tambah endulll,4,@indahinbangkok382,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Baking soda atau baking powder.. Itu sama/beda sich,1,@WulandariVini-ne6fq,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Ma kapan live di tik tok? @Ueno_family ,0,@AnwarSidiq-gt2nw,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,? @Ueno_family ma kapan live tik tok,1,@AnwarSidiq-gt2nw,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Masak bersama umma :
10% share resep
90% ""RITTTS... SING ELING""",6,@araaoyoutubechannel5809,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Trma ksh kk sdh mencatat kmbli resep tahu isi umma mega ??,1,@ItSherly,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,makasihhhh??,1,@kianaa0,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago, @WulandariVini-ne6fq  baking soda sama baking powder beda kak,0,@indahinbangkok382,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago, @indahinbangkok382  oalah beda kak.. Suka bingung saya nya..,0,@WulandariVini-ne6fq,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,umma video nya kok gede kecil gede kecil,0,@saskiazhari3260,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"sangat membantu, makaasiiii",1,@rovelyn03,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Bahan pentingnya ketinggalan kak, gigitan ritsuki",0,@DominicTheodore,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,itu takarannya berapa aja uma,0,@JellitaDiraJellita,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,guys kira’ uma pake tepung apa yaa? atau ada saran dri klian enaknya pake tepung merk apa,0,@syifanajwa-rv2f,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Nanti sore tak bikin,0,@FajarIstiawan,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,timakaasii kakk ??,0,@syapiraaa1972,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Resep tahu isi umma mega??

Isian tahu isi:
1. Ayam suwir
2. Kol
3. Wortel
4. Toge
5. Daun bawang

Bumbu isian tahu isi:
1. Bawnag putih
2. Bawang merah
3. Cabe keriting
4. Cabe rawit

Adonan kriuk
1. bawang putih 2
2. Ketumbar bubuk
3. Kunyit bubuk
4. Garam
5. Penyedap

6. Tepung terigu
7. Daun bawang
8. Baking soda",2036,@amaliaaptrs,FALSE,FALSE,TRUE,FALSE,,FALSE,
1 month ago, @amaliaaptrs  100 buat kamu ??,332,@Ueno_family,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago, @Ueno_family  100 yen atau 100 rupiah kak??,23,@croot777,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago, @Ueno_family  100 juta bisa kali umma,9,@amaliaaptrs,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Umma isiannya di kasi penyedap ndak,9,@user-py3yu6of1t,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago, @user-py3yu6of1t  iya dikasih seikhlasnya n micin jg .garam penyedap lada,40,@Ueno_family,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago, @Ueno_family umma dikasih tepung beras dikit tambah endulll,4,@indahinbangkok382,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Baking soda atau baking powder.. Itu sama/beda sich,1,@WulandariVini-ne6fq,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Ma kapan live di tik tok? @Ueno_family ,0,@AnwarSidiq-gt2nw,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,? @Ueno_family ma kapan live tik tok,1,@AnwarSidiq-gt2nw,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Masak bersama umma :
10% share resep
90% ""RITTTS... SING ELING""",6,@araaoyoutubechannel5809,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Trma ksh kk sdh mencatat kmbli resep tahu isi umma mega ??,1,@ItSherly,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,makasihhhh??,1,@kianaa0,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago, @WulandariVini-ne6fq  baking soda sama baking powder beda kak,0,@indahinbangkok382,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago, @indahinbangkok382  oalah beda kak.. Suka bingung saya nya..,0,@WulandariVini-ne6fq,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,umma video nya kok gede kecil gede kecil,0,@saskiazhari3260,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"sangat membantu, makaasiiii",1,@rovelyn03,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Bahan pentingnya ketinggalan kak, gigitan ritsuki",0,@DominicTheodore,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,itu takarannya berapa aja uma,0,@JellitaDiraJellita,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,guys kira’ uma pake tepung apa yaa? atau ada saran dri klian enaknya pake tepung merk apa,0,@syifanajwa-rv2f,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Nanti sore tak bikin,0,@FajarIstiawan,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,timakaasii kakk ??,0,@syapiraaa1972,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Tim yg sering NONTON dan jarang komen ??,1520,@alvinalmsyh_,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Aku,1,@user-fz4zn3hg7c,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Sama??,0,@AnindyaAulia-ji1dp,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Akuuuuuuuuuuuuu,0,@Yoiki_Thalita,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Akuu,0,@santirahayu5008,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,akuu,0,@butterflyglad,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Sama,0,@daphnysyaqilla4738,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,samaa??,0,@Agustina-tl1uc,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Sama,0,@tsabitafeldawati9511,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Akuuu,0,@GISELLEXAVIERAHERMANTO,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,?????????,0,@irmayukhanis8144,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,??????,0,@Nadadellachanel,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,???,0,@sitymoha6794,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Sama gercep ??,0,@TiaraDenita,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Sama,0,@alpiiamamadzikrahaikal7109,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Akuuu,0,@manusiaR,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Blitar hadirr,0,@diahajeng6541,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,aku,0,@sucidwiismawati2038,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Aku,0,@senjasore1381,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Aku kak,hehe",0,@dwi.purwanti,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Sama wkwk ??,0,@AulyasapitriZagoto,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,SayA,0,@user-yv5bc7ht9g,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,aku,0,@tari_1208,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Saya saya saya,0,@megautami8725,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Aku,0,@FriskyaniSalsa,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,akuu,0,@Syakina-k3v,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,aku,0,@lorabilqisaryandi6327,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Sama,0,@Aulya_5,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Aku banget,0,@Intds02,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,akuuuu,0,@youuu670,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Akuuww,0,@oktafiaintan7524,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,???????Juga,0,@user-do6hj1jk4h,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Lah kenapa lu koment !! Kocak bet dah,0,@user-gj8xk3dg3n,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Aku,0,@sarilawati2048,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Aku?,0,@saya-kf1uw,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,hadirr,0,@nisaaa_21,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Akuuu,0,@user-gk3bu9vv9b,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Akuu,0,@user-gk3bu9vv9b,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Akuu,0,@user-kk4gc2gq2y,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Aku akuu,0,@Ipp-dy8np,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Aku,0,@user-qk4nd6fr1y,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Jarang komen matamu, kau udah 21x komen ya puqqqi",1,@megawatii117,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Gww,0,@ganiameliazzaira6076,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Aku??,0,@arinafkarina5965,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Tapi kalau kita komen bisa meningkatkan keuntungan kreator kk??,0,@AYULESTARI-lx6cu,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,? @megawatii117 astagfirullah mama mega??,0,@AYULESTARI-lx6cu,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Meee,0,@mywishes-md7mn,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Lah ini komen,0,@laurajessycaputri1682,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Aku juga suka nonton tapi jarang komen ??,0,@user-uc7kt3bj1o,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,W,0,@xyararrr,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,????????,0,@atikahdjusman9815,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,??????,0,@liviyaputri8591,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Akuuuuuuuuuuu,0,@nadyasalmaashidiqi,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Akuu,0,@user-ko5bt2wj3k,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,akuu besttt,0,@suciprastya4262,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Hadir,0,@tikaanggraeni7841,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,???,0,@ALAL-bwc,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,aku jg gt??,0,@riogntng6170,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,samaa,0,@monikaaldesia2938,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,AQ nton trs tp jrg komen ??,0,@vionafelisa7039,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Akuuuuuuuu,0,@YARO.CHANEL,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Best maklumin klo kamera nya gelombang gelombang umma jga masi belajar memakai kamera jangan di hujat umma masi mencoba  mungkin blom seting sama umma jadi nya mohon dimaklumin karena umma masi belajar?? ttp semangat ya ummaaaaa,1328,@user-og6kt3nn1n,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"mau nanya itu yg jadi kameramen org indo apa gimana?
trus itu siapanya umma best?",4,@putimaharani,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago, @putimaharani part time kayanya. Org indo yg kerja di jepang. Jd bantuin uma pas weekend aja,16,@tripurwani2931,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Om Ahmad. Kalau liat vlog yg liat hanabi, Om Ahmad ngasih parkiran apatonya buat mobil pak Bambang biar ngga jalan jauh",17,@lisabpink-cf9zp,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Tp itu ko suaranya cowok ya kk?? @Imnana808 ,0,@jakkyrahman1127,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"? @Imnana808 dengerin baik², suara nya kyk cowo masa bi ikah",2,@raamochie6711,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago (edited),?? @Imnana808 masa iya suara bi ikah cowo????,3,@lalisaamanoban,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago, @lalisaamanoban  mohon maap salah reply wkwk??,2,@Imnana808,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Gaada yg hujat,6,@Gasukapedes,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"pake filter/efek badan jadinya pas mama gerak efeknya menyesuaikan besar kecil, cmiwiw",2,@missbeebeauty7070,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,? @lisabpink-cf9zp vlog yg hanabi yg mana kak,0,@nabilahjuadil,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Kemarin pada nyuruh cobain pake camera baru, sekarang pada ngeluh nyuruh pake hp lagi.. bisa gasih nikmatin aja????",762,@dkyaahh,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,jeneng e wae warga +62??,43,@dyahayularasati-xb9ic,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago, @dyahayularasati-xb9ic  gemes aku beess??,8,@dkyaahh,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago," @dyahayularasati-xb9ic  iy ngerti warga 62 tp jgn di normalisasikan sih, ga sehat kemauan mrk. coro wong njaluk sue sue megahiii",17,@sabel3748,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Iya namanya jg kamera baru, nanti lama2 juga bakal nemu settingan yg pas",13,@youriiii27,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Setuju! Apa susahnya sih duduk manis terima apa saja yang Mameg upload. Nikmati saja apapun itu, yang penting ada Mas Nat, Adik Rit, Mameg, dan Pak Bambang. Bikin video itu gak gampang, lho. Mikir idenya, syutingnya, belum lagi ngeditnya, meskipun edit sederhana.",7,@MonologAsa,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Kalau menurutku selama komenya untuk membangun sih ga papa, toh dengan mereka komen uma juga pasti bakal jadi lebih pro dalam urusan vlog",0,@lordcuonk852,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago," @lordcuonk852  kak, protes dan saran yg membangun tuh dah beda konteks yaa.. baca deh komennya banyak yg pake kata ""mending"" itu namanya protes. Jangan menormalisasi yg kyk gtu2 deh",7,@dkyaahh,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Yakan pada ngingetin efek gelombangnya doang,1,@ZumrotusLudi,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago," @lordcuonk852  yowes ngeneki wong disekolahke duwur duwur tp ilmu ne rak kanggo, bedain komen membangun sama protes. Klo komen membangun ya klo ga dituruti diem aja namanya jga kritik boleh diterapin boleh engga. Nek protes ki cangkeman tur nek ra dituruti soyo nyangkem. Contohe kowe, wes diomongi neng vlog nek lagi ajaran kok, tur nek kowe paham kamera. Kamera baru itu lebih jernih dan enak dipake klo vlog, selain itu resolusi jga bagus. Ngeneki kok jek do protesss ae pdhl umma wes berusaha ngasih paling bagus jek do ngaturrr wae seng njaluk ganti kamera lah iki lah kui lah... hoaahhhh",3,@sabel3748,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Iyakan, umma mega itu belajar sendiri, dulu awal2 videonya juga udh blg huhu sedih liat komen, banyak yg ngatur2",2,@Ayyyppttt,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,iyaa.. org indo susah bgt emg kalo disuruh hargai effort org tuh?? namanya aja baru pertama kali pake.. di komen ini itu segala... gak di komen pun mama mega jg tau kalo ini kualitas video nya blm maksimal,2,@noni3031,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago," @ZumrotusLudi  yakin cuma ngingetin? Scroll lagi aja masih banyak bilang mendang mending.. lagian gausah di ingetin mama mega dah tau kok, beliau dah semaksimalnya loh buat upload video tiap hari.. hargain plis",1,@dkyaahh,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"bagusan pake kamera baru gambarnya lebih bening dan cerah, cuman perlu disetting lagi aja, pelan pelan lah nanti juga bisa",2,@adiesadiba,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"? @youriiii27 Ia hargai dong usahanya, buat bantuin umma.",0,@rimam8541,TRUE,FALSE,FALSE,FALSE,,FALSE,
2 days ago,Kakehan cangkem emang ??,0,@aaakunina,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"kualitas gambarnya bagus umma, cuma kayak ada efek bergelombang bergelombang gitu bikin pusing, mungkin settingannya belum diatur lagi. semangatt ummaa",637,@bluesunshinee,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Bener. Mataku yang minus dn silinder ini menangis.. hhhha,12,@asyifakhanza634,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"pake kamera baru itu, trs juga pake kameramen jd sama² masih belajar",5,@bellafeb27,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Iya, tinggal pake mikrofon atau apa itu biar lebih nyatu dn keras suaranya",3,@filianita4497,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago, @bellafeb27  oh gitu.. semoga makin mahir umma ngevlog nyaa,1,@asyifakhanza634,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Rausah kebanyakan cangkem ? @filianita4497 ,0,@Watermelon17076,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,stabilizer nya itu,1,@Eavanda,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"umaa kan sering live tiktok, itu menghasilkan uang live tiktok uma yang sering ngasih ngasih gift, minta ajarin bapak abe uma , cairin uang nya pasti banyakk buat beli mobil umma",446,@glowingupdate7849,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Udah tau ..kan kemarin udah dijelasin waktu mameg live pas masih ada bi ikah..udah mengerti mameg buat cairin itu.,56,@Dewieayoue,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"mama mega udah tau, waktu itu pas live dia sempet ngebahas itu juga, tapi katanya kalau cairin sehari maksimal 1000usd, ngga bisa langsung semua dicairin",32,@m.faqihharyoshaadiq6451,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Umamega sdh punya kameramen mantap,6,@WongKito-ws8ic,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Sawangan itu apa y,1,@WongKito-ws8ic,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Lha kan ini hasilnya ,,bs buat bli kameranya pk bambang ultah
Ktanya duit dr yt dn live",13,@bakoelkue2366,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Lihatlah= sawangen ? @WongKito-ws8ic ,0,@umium2593,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"? @WongKito-ws8ic  sawangen mungkin itu , kalau sawangen itu artinya lihatlah",3,@nandaputri5857,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Umma biasanya live tiktok jam brp yaa,3,@aisanatalia3186,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,udah tau,1,@dwiyuni16,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,mama mega lihat tu rit suki nuang micin banyak banget,0,@asnawaty6440,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"mama udah bisa cairin giftnya, cuman sayang knp lebih sering live ig padahal di tiktol lebih menghasilkan",1,@adiesadiba,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,? @aisanatalia3186 sak wayah wayah kak??. tapi biasanya pagi jam 10wib keatas,0,@husnulqonita,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"? @adiesadiba karena folower uma ada yang gaa punya tiktok, tiktok dlu sering error jadi uma gamau ninggalin falower yang di ig",0,@linafauziyah9937,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago, @adiesadiba  mungkin live di tt sering lag,1,@dwiyuni16,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago, @Dewieayoue oh aku baru tau,0,@glowingupdate7849,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago, @adiesadiba karna akun tt mameg sering dpt warning. Karna banyak akun lain duplikat akun mameg pp dan usernya mirip,0,@bellvente,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Udahh tauu kalii gausahh diajarinnn ,nonton aja apaa udahh segalaa bawa orng orngg umaa ya umma ,umma bisa suksess sendir tanpaa orangg²",0,@NayajiMaura,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Kata ku ma, mending dji osmo dijadiin buat kamera yg jalan2 aja karna dia emg bagus kalo buat landscape. Kalo konten masak kyk gini enaknya pake hp sama tripod, Lebih simpel hehe",290,@WoLf-br8il,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,nahh iyaa bener,0,@deolejr10_,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,wong coba2 kok dibilang di awal,22,@cryspidey5315,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,? @cryspidey5315  Iya makanya dikasi saran. Biar selanjutnya mending pke hp aja kalo masak2,35,@Saa.zann05,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Halah kenyih,9,@SetyaNingsih-v2j,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago," @cryspidey5315  kan kasih saran bang, pake kamera ini jg kyk pusing gt setingannya kyk zoom2 sendiri. semoga mameg baca yah. love mameg & keluarga",12,@lile88110121,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,SETUJUUUU,3,@dvnptraml,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Donatur,0,@Watermelon17076,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Tapi iki koyone settingane sing belum sesuai best, tapi wis jernih poll",0,@cyntiawidhianandayu5435,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Up mah,0,@aziqahazahra702,TRUE,FALSE,FALSE,FALSE,,FALSE,
